10875,Mathematics for economics and business,540,"Bhardwaj, R. S.",15-Mar-16
10876,Mathematics for economics and business,540,"Bhardwaj, R. S.",15-Mar-16
10877,Mathematics for economics and business,540,"Bhardwaj, R. S.",15-Mar-16
10878,Financial accounting,657,"Tulsian, P C",15-Mar-16
10879,Financial accounting,657,"Tulsian, P C",15-Mar-16
10880,Financial accounting,657,"Tulsian, P C",15-Mar-16
10881,Financial accounting,657,"Tulsian, P C",15-Mar-16
10882,Financial accounting,657,"Tulsian, P C",15-Mar-16
10883,Management information systems,658.403,"Murthy, C. S. V.",15-Mar-16
10884,Management information systems,658.403,"Murthy, C. S. V.",15-Mar-16
10885,Management information systems,658.403,"Murthy, C. S. V.",15-Mar-16
10886,Entrepreneurial development,658.421,"Chhabra, T. N.",15-Mar-16
10887,Entrepreneurial development,658.421,"Chhabra, T. N.",15-Mar-16
10888,Entrepreneurial development,658.421,"Chhabra, T. N.",15-Mar-16
10889,Entrepreneurial development,658.421,"Chhabra, T. N.",15-Mar-16
10890,Entrepreneurial development,658.421,"Chhabra, T. N.",15-Mar-16
10891,Personnel management,658,"Flippo, Edwin B.",19-Mar-16
10892,Personnel management,658,"Flippo, Edwin B.",19-Mar-16
10893,Personnel management,658,"Flippo, Edwin B.",19-Mar-16
10894,Total Quality Management,658,"Evans, James R.",19-Mar-16
10895,Total Quality Management,658,"Evans, James R.",19-Mar-16
10896,Consumer behavior: building marketing strategy,658.8,"Hawkins, Del I., R.J.Best, K.A.Coney, A.Mookerjee",19-Mar-16
10897,Consumer behavior: building marketing strategy,658.8,"Hawkins, Del I., R.J.Best, K.A.Coney, A.Mookerjee",19-Mar-16
10898,Consumer behavior: building marketing strategy,658.8,"Hawkins, Del I., R.J.Best, K.A.Coney, A.Mookerjee",19-Mar-16
10899,Personnel/human resource management,658.3112,"Decenzo, David A. and Robbins, S. P.",19-Mar-16
10900,Personnel/human resource management,658.3112,"Decenzo, David A. and Robbins, S. P.",19-Mar-16
10901,Personnel/human resource management,658.3112,"Decenzo, David A. and Robbins, S. P.",19-Mar-16
10902,Marketing research: text and cases,658.8,"Nargundkar, Rajendra",19-Mar-16
10903,Marketing research: text and cases,658.8,"Nargundkar, Rajendra",19-Mar-16
10904,Marketing research: text and cases,658.8,"Nargundkar, Rajendra",19-Mar-16
10905,Global Markerting,658,"Keegan, Warren J.",19-Mar-16
10906,Global Markerting,658,"Keegan, Warren J.",19-Mar-16
10907,Global Markerting,658,"Keegan, Warren J.",19-Mar-16
10908,Business etiquette,395.52,"Mehra, Shital Kakkar",19-Mar-16
10909,Business etiquette,395.52,"Mehra, Shital Kakkar",19-Mar-16
10910,Business etiquette,395.52,"Mehra, Shital Kakkar",19-Mar-16
10911,Business statistics,310,"Gupta, S. P.",19-Mar-16
10912,Business statistics,310,"Gupta, S. P.",19-Mar-16
10913,Business statistics,310,"Gupta, S. P.",19-Mar-16
10914,Business statistics,310,"Gupta, S. P.",19-Mar-16
10915,International Business,658.8,"Paul, Justin",19-Mar-16
10916,International Business,658.8,"Paul, Justin",19-Mar-16
10917,International Business,658.8,"Paul, Justin",19-Mar-16
10918,Business environment,650,"Gupta, C. B.",19-Mar-16
10919,Business environment,650,"Gupta, C. B.",19-Mar-16
10920,Business environment,650,"Gupta, C. B.",19-Mar-16
10921,Business environment,650,"Gupta, C. B.",19-Mar-16
10922,Leadership,155.25,"Daft, Richard L.",19-Mar-16
10923,Leadership,155.25,"Daft, Richard L.",19-Mar-16
10924,Leadership,155.25,"Daft, Richard L.",19-Mar-16
10925,Leadership,155.25,"Daft, Richard L.",19-Mar-16
10926,Consumer behaviour,658.8,"Jain, P.C.",19-Mar-16
10927,Consumer behaviour,658.8,"Jain, P.C.",19-Mar-16
10928,Consumer behaviour,658.8,"Jain, P.C.",19-Mar-16
10929,Business Process Outsourcing,658,"Kulkarni, Sarika",19-Mar-16
10930,Business Process Outsourcing,658,"Kulkarni, Sarika",19-Mar-16
10931,Business Process Outsourcing,658,"Kulkarni, Sarika",19-Mar-16
10932,Cost accounting,658.42,"Tulsian, P C",21-Mar-16
10933,Cost accounting,658.42,"Tulsian, P C",21-Mar-16
10934,Cost accounting,658.42,"Tulsian, P C",21-Mar-16
10935,Cost accounting,658.42,"Tulsian, P C",21-Mar-16
10936,Cost accounting,658.42,"Tulsian, P C",21-Mar-16
10937,Management accounting,658.1511,"Gupta, Shashi K and Sharma, R K",21-Mar-16
10938,Management accounting,658.1511,"Gupta, Shashi K and Sharma, R K",21-Mar-16
10939,Management accounting,658.1511,"Gupta, Shashi K and Sharma, R K",21-Mar-16
10940,Management accounting,658.1511,"Gupta, Shashi K and Sharma, R K",21-Mar-16
10941,Management accounting,658.1511,"Gupta, Shashi K and Sharma, R K",21-Mar-16
10942,Management accounting,658.1511,"Gupta, Shashi K and Sharma, R K",21-Mar-16
10943,Management accounting,658.1511,"Gupta, Shashi K and Sharma, R K",21-Mar-16
10944,Management accounting,658.1511,"Gupta, Shashi K and Sharma, R K",21-Mar-16
10945,Management accounting,658.1511,"Gupta, Shashi K and Sharma, R K",21-Mar-16
10946,Advanced accountancy,657,"Gupta, R L and Radhaswamy",21-Mar-16
10947,Advanced accountancy,657,"Gupta, R L and Radhaswamy",21-Mar-16
10948,Advanced accountancy,657,"Gupta, R L and Radhaswamy",21-Mar-16
10949,Advanced accountancy,657,"Gupta, R L and Radhaswamy",21-Mar-16
10950,Advanced accountancy,657,"Gupta, R L and Radhaswamy",21-Mar-16
10951,Entrepreneurial development and Small Business Enterprises,658.421,"Charantimath, Poornima M",21-Mar-16
10952,Entrepreneurial development and Small Business Enterprises,658.424,"Charantimath, Poornima M",21-Mar-16
10953,Entrepreneurial development and Small Business Enterprises,658.424,"Charantimath, Poornima M",21-Mar-16
10954,"Financial Management: Text, Problem and Cases",658.15,"Khan, M. Y. and Jain, P. K.",21-Mar-16
10955,"Financial Management: Text, Problem and Cases",658.15,"Khan, M. Y. and Jain, P. K.",21-Mar-16
10956,"Financial Management: Text, Problem and Cases",658.15,"Khan, M. Y. and Jain, P. K.",21-Mar-16
10957,Consumer behavior :in indian context,658.8,"Jain, P. C and Bhatt, Monika",21-Mar-16
10958,Consumer behavior :in indian context,658.8,"Jain, P. C and Bhatt, Monika",21-Mar-16
10959,Financial management,658.15,"Kishore, Ravi M.",21-Mar-16
10960,Financial management,658.15,"Kishore, Ravi M.",21-Mar-16
10961,Financial management,658.15,"Kishore, Ravi M.",21-Mar-16
10962,An Introduction to accountancy,657,"Maheshwari, S. N. and S. K. Maheshwari",21-Mar-16
10963,An Introduction to accountancy,657,"Maheshwari, S. N. and S. K. Maheshwari",21-Mar-16
10964,An Introduction to accountancy,657,"Maheshwari, S. N. and S. K. Maheshwari",21-Mar-16
10965,Value and ethics in business,658,"Chhabra, T N",21-Mar-16
10966,Value and ethics in business,658,"Chhabra, T N",21-Mar-16
10967,Value and ethics in business,658,"Chhabra, T N",21-Mar-16
10968,International financial management,658.15,"Apte, Prakash G.",21-Mar-16
10969,International financial management,658.15,"Apte, Prakash G.",21-Mar-16
10970,International financial management,658.15,"Apte, Prakash G.",21-Mar-16
10971,International financial management,658.15,"Apte, Prakash G.",21-Mar-16
10972,Mathematics for management: an introduction,510,"Raghavachari, M.",21-Mar-16
10973,Mathematics for management: an introduction,510,"Raghavachari, M.",21-Mar-16
10974,Mathematics for management: an introduction,510,"Raghavachari, M.",21-Mar-16
10975,Mathematics for management: an introduction,510,"Raghavachari, M.",21-Mar-16
10976,Business environment: text and cases,650,"Cherunilam, Francies",22-Mar-16
10977,Business environment: text and cases,650,"Cherunilam, Francies",22-Mar-16
10978,Business environment: text and cases,650,"Cherunilam, Francies",22-Mar-16
10979,Business environment: text and cases,650,"Cherunilam, Francies",22-Mar-16
10980,Students' guide to income tax: including Service Tax/Vat,336.24,"Singhania, Vinod K. and Singhania, Monica",22-Mar-16
10981,Students' guide to income tax: including Service Tax/Vat,336.24,"Singhania, Vinod K. and Singhania, Monica",22-Mar-16
10982,Students' guide to income tax: including Service Tax/Vat,336.24,"Singhania, Vinod K. and Singhania, Monica",22-Mar-16
10983,Students' guide to income tax: including Service Tax/Vat,336.24,"Singhania, Vinod K. and Singhania, Monica",22-Mar-16
10984,Organisational behaviour,302.35,"Luthans, Fred",22-Mar-16
10985,Organisational behaviour,302.35,"Luthans, Fred",22-Mar-16
10986,Organisational behaviour,302.35,"Luthans, Fred",22-Mar-16
10987,Principles and practice of management,658,"Prasad, L. M.",22-Mar-16
10988,Principles and practice of management,658,"Prasad, L. M.",22-Mar-16
10989,Principles and practice of management,658,"Prasad, L. M.",22-Mar-16
10990,Fundamentals of Cost Accounting,658.42,"Maheshwari, S. N.",22-Mar-16
10991,Fundamentals of Cost Accounting,658.42,"Maheshwari, S. N.",22-Mar-16
10992,Organisational behaviour,302.35,Prasad L M,22-Mar-16
10993,Organisational behaviour,302.35,Prasad L M,22-Mar-16
10994,Organisational behaviour,302.35,Prasad L M,22-Mar-16
10995,Organisational behaviour,302.35,Prasad L M,22-Mar-16
10996,Advanced accounts,657,"Shukla, M.C., Grewal, T. S. and Gupta S. C.",22-Mar-16
10997,Advanced accounts,657,"Shukla, M.C., Grewal, T. S. and Gupta S. C.",22-Mar-16
10998,Advanced accountancy,657,"Maheshwari, S. N. and S. K. Maheshwari",22-Mar-16
10999,Advanced accountancy,657,"Maheshwari, S. N. and S. K. Maheshwari",22-Mar-16
11000,Advanced accountancy,657,"Maheshwari, S. N. and S. K. Maheshwari",22-Mar-16
11001,Computer Networks,4,"Tanenbaum, Andrew S",19-Jul-16
11002,Computer Networks,4,"Tanenbaum, Andrew S",19-Jul-16
11003,Computer Networks,4,"Tanenbaum, Andrew S",19-Jul-16
11004,Computer Networks,4,"Tanenbaum, Andrew S",19-Jul-16
11005,Computer Networks,4,"Tanenbaum, Andrew S",19-Jul-16
11006,E-commerce: the cutting edge of business,,"Bajaj, Kamlesh. k. and Nag, Debjani",19-Jul-16
11007,E-commerce: the cutting edge of business,,"Bajaj, Kamlesh. k. and Nag, Debjani",19-Jul-16
11008,E-commerce: the cutting edge of business,,"Bajaj, Kamlesh. k. and Nag, Debjani",19-Jul-16
11009,E-commerce: the cutting edge of business,,"Bajaj, Kamlesh. k. and Nag, Debjani",19-Jul-16
11010,E-commerce: the cutting edge of business,,"Bajaj, Kamlesh. k. and Nag, Debjani",19-Jul-16
11011,Discrete Mathematics,510,"Sharma, J K",19-Jul-16
11012,Discrete Mathematics,510,"Sharma, J K",19-Jul-16
11013,Discrete Mathematics,510,"Sharma, J K",19-Jul-16
11014,Discrete Mathematics,510,"Sharma, J K",19-Jul-16
11015,Discrete Mathematics,510,"Sharma, J K",19-Jul-16
11016,Fundamentals of database systems,5.74,"Elmasri, Ramez et. al.",19-Jul-16
11017,Fundamentals of database systems,5.74,"Elmasri, Ramez et. al.",19-Jul-16
11018,Fundamentals of database systems,5.74,"Elmasri, Ramez et. al.",19-Jul-16
11019,Fundamentals of database systems,5.74,"Elmasri, Ramez et. al.",19-Jul-16
11020,Fundamentals of database systems,5.74,"Elmasri, Ramez et. al.",19-Jul-16
11021,Programming in ANSI C,5.13,"Balagurusamy, E.",19-Jul-16
11022,Programming in ANSI C,5.13,"Balagurusamy, E.",19-Jul-16
11023,Programming in ANSI C,5.13,"Balagurusamy, E.",19-Jul-16
11024,Programming in ANSI C,5.13,"Balagurusamy, E.",19-Jul-16
11025,Programming in ANSI C,5.13,"Balagurusamy, E.",19-Jul-16
11026,Textbook of discrete mathematics,511.1,"Sarkar, Swapan Kumar",19-Jul-16
11027,Textbook of discrete mathematics,511.1,"Sarkar, Swapan Kumar",19-Jul-16
11028,Textbook of discrete mathematics,511.1,"Sarkar, Swapan Kumar",19-Jul-16
11029,Textbook of discrete mathematics,511.1,"Sarkar, Swapan Kumar",19-Jul-16
11030,Textbook of discrete mathematics,511.1,"Sarkar, Swapan Kumar",19-Jul-16
11031,"Electronic commerce: framework, technologies and applications",381.142,"Bhasker, Bharat",19-Jul-16
11032,"Electronic commerce: framework, technologies and applications",381.142,"Bhasker, Bharat",19-Jul-16
11033,"Electronic commerce: framework, technologies and applications",381.142,"Bhasker, Bharat",19-Jul-16
11034,"Electronic commerce: framework, technologies and applications",381.142,"Bhasker, Bharat",19-Jul-16
11035,"Electronic commerce: framework, technologies and applications",381.142,"Bhasker, Bharat",19-Jul-16
11036,Foxpro 2.5:made simple for DOS & Windows,5,"Taxali, R . k.",19-Jul-16
11037,Foxpro 2.5:made simple for DOS & Windows,5,"Taxali, R . k.",19-Jul-16
11038,Foxpro 2.5:made simple for DOS & Windows,5,"Taxali, R . k.",19-Jul-16
11039,Foxpro 2.5:made simple for DOS & Windows,5,"Taxali, R . k.",19-Jul-16
11040,Foxpro 2.5:made simple for DOS & Windows,5,"Taxali, R . k.",19-Jul-16
11041,UNIX: concepts and application,5.13,"Das, Sumitabh",19-Jul-16
11042,UNIX: concepts and application,5.13,"Das, Sumitabh",19-Jul-16
11043,UNIX: concepts and application,5.13,"Das, Sumitabh",19-Jul-16
11044,UNIX: concepts and application,5.13,"Das, Sumitabh",19-Jul-16
11045,UNIX: concepts and application,5.13,"Das, Sumitabh",19-Jul-16
11046,Object-Oriented Programming using C++,5.13,"Balagurusamy, E.",19-Jul-16
11047,Object-Oriented Programming using C++,5.13,"Balagurusamy, E.",19-Jul-16
11048,Comdex: computer course kit,4,"Gupta, vikas",19-Jul-16
11049,Comdex: computer course kit,4,"Gupta, vikas",19-Jul-16
11050,Comdex: computer course kit,4,"Gupta, vikas",19-Jul-16
11051,Software engineering concepts,5.1,"Fairley, Richard E.",19-Jul-16
11052,Software engineering concepts,5.1,"Fairley, Richard E.",19-Jul-16
11053,Software engineering concepts,5.1,"Fairley, Richard E.",19-Jul-16
11054,Differential calculus,510,"Narayan, Shanti",19-Jul-16
11055,Differential calculus,510,"Narayan, Shanti",19-Jul-16
11056,Differential calculus,510,"Narayan, Shanti",19-Jul-16
11057,The Design of the UNIX Operating System,5,"Bach, Maurice J.",19-Jul-16
11058,The Design of the UNIX Operating System,5,"Bach, Maurice J.",19-Jul-16
11059,Mastering visual basic 6,,"Petroutsos, Evangelos",19-Jul-16
11060,Mastering visual basic 6,,"Petroutsos, Evangelos",19-Jul-16
11061,Statistical Methods,510,"Gupta, S. P. and Agarwal, Archana",19-Jul-16
11062,Statistical Methods,510,"Gupta, S. P. and Agarwal, Archana",19-Jul-16
11063,Statistical Methods,510,"Gupta, S. P. and Agarwal, Archana",19-Jul-16
11064,Statistical Methods,510,"Gupta, S. P. and Agarwal, Archana",19-Jul-16
11065,Modern Digital electronics,4.6,"Jain, R. P.",19-Jul-16
11066,Modern Digital electronics,4.6,"Jain, R. P.",19-Jul-16
11067,Modern Digital electronics,4.6,"Jain, R. P.",19-Jul-16
11068,Modern Digital electronics,4.6,"Jain, R. P.",19-Jul-16
11069,Modern Digital electronics,4.6,"Jain, R. P.",19-Jul-16
11070,Programming with Java,5,"Balagurusamy, E.",19-Jul-16
11071,Programming with Java,5,"Balagurusamy, E.",19-Jul-16
11072,C Programming Language,5.13,"Kernighan, Brian W",19-Jul-16
11073,C Programming Language,5.13,"Kernighan, Brian W",19-Jul-16
11074,C Programming Language,5.13,"Kernighan, Brian W",19-Jul-16
11075,Marketing,658,"Etzel, Michael J.,B.J.Walker,W.J.Stanton &A.Pandit",19-Jul-16
11076,Perspectives in Environmental Studies,658.4,"Kaushik, Anubha",20-Jul-16
11077,Perspectives in Environmental Studies,658.4,"Kaushik, Anubha",20-Jul-16
11078,Environmental Studies,658.4,"Rajagopal, R.",20-Jul-16
11079,Environmental Studies,658.4,"Rajagopal, R.",20-Jul-16
11080,Business communication,658.45,"Lesikar, Raymond V. and Flatley, Marie E.",20-Jul-16
11081,Business communication,658.45,"Lesikar, Raymond V. and Flatley, Marie E.",20-Jul-16
11082,Business communication,658.45,"Lesikar, Raymond V. and Flatley, Marie E.",20-Jul-16
11083,Business organisation and management,658,"Chhabra, T N",20-Jul-16
11084,Business organisation and management,658,"Chhabra, T N",20-Jul-16
11085,Business organisation and management,658,"Chhabra, T N",20-Jul-16
11086,Fundamentals of information technology,4,"Bharihoke, Deepak",20-Jul-16
11087,Fundamentals of information technology,4,"Bharihoke, Deepak",20-Jul-16
11088,Fundamentals of information technology,4,"Bharihoke, Deepak",20-Jul-16
11089,Essentials of management,658,"Koontz, Harold",20-Jul-16
11090,Essentials of management,658,"Koontz, Harold",20-Jul-16
11091,Essentials of management,658,"Koontz, Harold",20-Jul-16
11092,Environmental management,658.11,"Uberoi, N. K.",20-Jul-16
11093,Environmental management,658.11,"Uberoi, N. K.",20-Jul-16
11094,Quantitative Aptitude,510,"Aggarwal, R.S.",20-Jul-16
11095,Quantitative Aptitude,510,"Aggarwal, R.S.",20-Jul-16
11096,Multinational financial management,658.153,"Shapiro, Alan C",20-Jul-16
11097,Multinational financial management,658.153,"Shapiro, Alan C",20-Jul-16
11098,Indian financial system,658.153,"Machiraju, H. R.",20-Jul-16
11099,Indian financial system,658.153,"Machiraju, H. R.",20-Jul-16
11100,"Essays lectures articles, books, speeches and letters",411,"Miles, E. H.",20-Jul-16
11101,"Essays lectures articles, books, speeches and letters",411,"Miles, E. H.",20-Jul-16
11102,"Essays lectures articles, books, speeches and letters",411,"Miles, E. H.",20-Jul-16
11103,Digital principles and applications,621.359,"Leach, Donald P., Malvino, A. P. and Saha, Goutam",20-Jul-16
11104,Digital principles and applications,621.359,"Leach, Donald P., Malvino, A. P. and Saha, Goutam",20-Jul-16
11105,Digital principles and applications,621.359,"Leach, Donald P., Malvino, A. P. and Saha, Goutam",20-Jul-16
11106,Data structures,5.73,"Lipschutz, Seymour",20-Jul-16
11107,Data structures,5.73,"Lipschutz, Seymour",20-Jul-16
11108,Data structures,5.73,"Lipschutz, Seymour",20-Jul-16
11109,Guide to Visual Basic 6,5.13,"Norton, Peter",20-Jul-16
11110,Guide to Visual Basic 6,5.13,"Norton, Peter",20-Jul-16
11111,Consumer behavior and Marketing action,658.8,"Assael, Henry",20-Jul-16
11112,Consumer behavior and Marketing action,658.8,"Assael, Henry",20-Jul-16
11113,Business organisation and management,658,"Chhabra, T N",20-Jul-16
11114,Business organisation and management,658,"Chhabra, T N",20-Jul-16
11115,Business communication,658,"Sinha, K. K.",20-Jul-16
11116,Business communication,658,"Sinha, K. K.",20-Jul-16
11117,Fundamentals of information technology,4,"Bharihoke, Deepak",20-Jul-16
11118,Fundamentals of information technology,4,"Bharihoke, Deepak",20-Jul-16
11119,International Business,658.8,"Aswathapa, K.",20-Jul-16
11120,International Business,658.8,"Aswathapa, K.",20-Jul-16
11121,System analysis and design,5,"Awad, Elias M",20-Jul-16
11122,System analysis and design,5,"Awad, Elias M",20-Jul-16
11123,System analysis and design,5,"Awad, Elias M",20-Jul-16
11124,Finance,658.153,"Bishop, Matthew",20-Jul-16
11125,Marketing,658,"Bishop, Matthew",20-Jul-16
11126,Economist,330,"Bishop, Matthew",20-Jul-16
11127,IT Tools and applications,4,"Jain, Satish",20-Jul-16
11128,IT Tools and applications,4,"Jain, Satish",20-Jul-16
11129,Management information systems,658.403,Laudon. Kenneth C. and Jane P. Laudon,20-Jul-16
11130,Management information systems,658.403,Laudon. Kenneth C. and Jane P. Laudon,20-Jul-16
11131,Cost and management accounting,657.42,"Arora, M N",20-Jul-16
11132,Cost and management accounting,657.42,"Arora, M N",20-Jul-16
11133,Cost and management accounting,657.42,"Arora, M N",20-Jul-16
11134,Cost and management accounting,657.42,"Arora, M N",20-Jul-16
11135,Cost and management accounting,657.42,"Arora, M N",20-Jul-16
11136,Introduction to Financial Accounting,658.153,"Monga, J. R.",20-Jul-16
11137,Introduction to Financial Accounting,658.153,"Monga, J. R.",20-Jul-16
11138,Wir plus,,"Sprachen, Ernst",20-Jul-16
11139,Wir plus,,"Sprachen, Ernst",20-Jul-16
11140,Operations research,550,"Taha, Hamdy A",20-Jul-16
11141,Operations research,550,"Taha, Hamdy A",20-Jul-16
11142,Operations research,550,"Taha, Hamdy A",20-Jul-16
11143,The Editor's toolbox,4,"Ryan, Buck",20-Jul-16
11144,The Editor's toolbox,4,"Ryan, Buck",20-Jul-16
11145,The Editor's toolbox,4,"Ryan, Buck",20-Jul-16
11146,Legal aspects of business,658,"Pillai, R.S.N",20-Jul-16
11147,Legal aspects of business,658,"Pillai, R.S.N",20-Jul-16
11148,Consumer behavior,658.8,"Schiffman, Leon G. and Leslie Lazar Kanuk",20-Jul-16
11149,Consumer behavior,658.8,"Schiffman, Leon G. and Leslie Lazar Kanuk",20-Jul-16
11150,System analysis and design,5,"Awad, Elias M",20-Jul-16
11151,Mass communication in India,302.2,"Kumar, Keval J.",29-Jul-16
11152,Mass communication in India,302.2,"Kumar, Keval J.",29-Jul-16
11153,Mass communication in India,302.2,"Kumar, Keval J.",29-Jul-16
11154,Mass communication in India,302.2,"Kumar, Keval J.",26-Jul-16
11155,The Journalist's handbook,79.54,"Kamath, M. V.",29-Jul-16
11156,The Journalist's handbook,79.54,"Kamath, M. V.",29-Jul-16
11157,The Journalist's handbook,79.54,"Kamath, M. V.",29-Jul-16
11158,The Journalist's handbook,79.54,"Kamath, M. V.",29-Jul-16
11159,The Journalist's handbook,79.54,"Kamath, M. V.",26-Jul-16
11160,Strengthen your writing,421,"Narayanaswami, V. R.",26-Jul-16
11161,Strengthen your writing,421,"Narayanaswami, V. R.",29-Jul-16
11162,Strengthen your writing,421,"Narayanaswami, V. R.",29-Jul-16
11163,Strengthen your writing,421,"Narayanaswami, V. R.",29-Jul-16
11164,Strengthen your writing,421,"Narayanaswami, V. R.",29-Jul-16
11165,Handbook of mass media,302.2,"Ravindran, P. K.",29-Jul-16
11166,Handbook of mass media,302.2,"Ravindran, P. K.",26-Jul-16
11167,Basic aspects of media writing,302.2,"Gupta, Om",29-Jul-16
11168,Basic aspects of media writing,302.2,"Gupta, Om",29-Jul-16
11169,Basic aspects of media writing,302.2,"Gupta, Om",26-Jul-16
11170,Handbook of television production,384.55,"Zettl, Herbert",26-Jul-16
11171,Handbook of television production,384.55,"Zettl, Herbert",29-Jul-16
11172,Handbook of television production,384.55,"Zettl, Herbert",29-Jul-16
11173,Body language,302.222,"Pease, Alan",29-Jul-16
11174,Body language,302.222,"Pease, Alan",26-Jul-16
11175,Body language,302.222,"Pease, Alan",29-Jul-16
11176,Public relatioms,,"Ahuja, B. N. and S. S. Chhabra",29-Jul-16
11177,Public relatioms,,"Ahuja, B. N. and S. S. Chhabra",29-Jul-16
11178,Public relatioms,,"Ahuja, B. N. and S. S. Chhabra",29-Jul-16
11179,Public relatioms,,"Ahuja, B. N. and S. S. Chhabra",29-Jul-16
11180,Public relatioms,,"Ahuja, B. N. and S. S. Chhabra",26-Jul-16
11181,Event marketing and Management,658.4,"Gaur, Sanjaya Singh",29-Jul-16
11182,Event marketing and Management,658.4,"Gaur, Sanjaya Singh",26-Jul-16
11183,Research methodology,1.42,"Kothari, C. R.",29-Jul-16
11184,Research methodology,1.42,"Kothari, C. R.",29-Jul-16
11185,Research methodology,1.42,"Kothari, C. R.",29-Jul-16
11186,Research methodology,1.42,"Kothari, C. R.",26-Jul-16
11187,Communication,115.25,"Rayudu, C. S.",29-Jul-16
11188,Communication,115.25,"Rayudu, C. S.",29-Jul-16
11189,Communication,115.25,"Rayudu, C. S.",26-Jul-16
11190,Deutsch Interessant,,"Aneja, P. L.",26-Jul-16
11192,DEUTSCH INTERESSANT,430,"ANEJA, P.L.",29-Jul-16
11193,DEUTSCH INTERESSANT,430,"ANEJA, P.L.",29-Jul-16
11194,DEUTSCH INTERESSANT,430,"ANEJA, P.L.",29-Jul-16
11195,DEUTSCH INTERESSANT,430,"ANEJA, P.L.",29-Jul-16
11196,Art and print production,70.4,"Sarkar, N. N.",26-Jul-16
11197,Art and print production,70.4,"Sarkar, N. N.",29-Jul-16
11198,Art and print production,70.4,"Sarkar, N. N.",29-Jul-16
11199,Art and print production,70.4,"Sarkar, N. N.",29-Jul-16
11200,Art and print production,70.4,"Sarkar, N. N.",29-Jul-16
11201,Business mathematics,510,"Zameeruddin, Quazi, Khanna, V. K. & Bhambri, S. K",25-Jul-16
11202,Business mathematics,510,"Zameeruddin, Quazi, Khanna, V. K. & Bhambri, S. K",25-Jul-16
11203,Business mathematics,510,"Zameeruddin, Quazi, Khanna, V. K. & Bhambri, S. K",25-Jul-16
11204,Business mathematics,510,"Zameeruddin, Quazi, Khanna, V. K. & Bhambri, S. K",25-Jul-16
11205,Business Maharajas,658,"Piramal, Geeta",26-Jul-16
11206,Company Law,650,"Bansal, C. L.",26-Jul-16
11207,Entrepreneur development: new venture creation,658.421,"Taneja, Satish, S. L. Gupta",26-Jul-16
11208,Indian financial system,658.153,"Machiraju, H. R.",26-Jul-16
11209,Business research method,658,"Cooper, Donald R",26-Jul-16
11210,Elements of mercantile law,332.742,"Kapoor, N. D.",26-Jul-16
11211,Business mathematics,510,"Sancheti, D. C. and V. K. Kapoor",25-Jul-16
11212,India in slow motion,808.83,"Tully, Mark",26-Jul-16
11213,Train to Pakisthan,808.83,Khuswant Singh,25-Jul-16
11214,Office 2007: in simple steps,4,Kogent,25-Jul-16
11215,"Service Marketing: people, technology, strategy",658.8,"Lovelock, Christopher,Jochen Wirtz & J. Chatterjee",25-Jul-16
11216,Mathematics for MBA,510,"Aggarwal, R S",25-Jul-16
11217,India's Struggle for Freedom,954,"Chandra, Bipin",25-Jul-16
11218,Business Maharajas,658,"Piramal, Geeta",25-Jul-16
11219,Java 2: the complete reference,5.13,"Schildt, Herbert",25-Jul-16
11220,Computer System Architecture,4.22,"Mano, M. Morris",25-Jul-16
11221,"Samachaar, feature lekhan avom sampadan kala",70.43,Harimohan,25-Jul-16
11222,SAMACHAR LEKHAN EVAM SAMPADAN,70.43,"Pant, N. C.",25-Jul-16
11223,Media Vidhi,302.2,"Singh, Nishant",25-Jul-16
11224,Mudran kai takniki sidhant,70.44,"Pant, N. C.",25-Jul-16
11225,Radio Aur Door Darshan Patarkarita (Hindi),70.194,Harimohan,25-Jul-16
11226,Business economics,330,"Chaturvedi, D. D., Gupta, S. L. and Mittal, Anand",25-Jul-16
11227,Business economics,330,"Chaturvedi, D. D., Gupta, S. L. and Mittal, Anand",25-Jul-16
11228,Business economics,330,"Chaturvedi, D. D., Gupta, S. L. and Mittal, Anand",25-Jul-16
11229,"Macro economics: Theory , Analysis and policy",330,Raj Kumar,25-Jul-16
11230,Fundamentals of Mathematical Statistics,510,"Gupta, S. C. and V. K. Kapoor",25-Jul-16
11231,Marketing Management,658,"Gupta, C. B.",25-Jul-16
11232,Marketing management,658,"Chhabra, T. N. and Grover, S. K.",25-Jul-16
11233,Financial management,657.48,"Pandey, I. M.",25-Jul-16
11234,Consumer behavior,658.8,"Assael, Henry",25-Jul-16
11235,Indian financial system and Development,657.48,"Desai, Vasant",25-Jul-16
11236,Let us C,5.115,"Kanetkar, Yashavant",25-Jul-16
11237,Oxford advanced learner's dictionary of current english,413,"Turnbull, Joanna",25-Jul-16
11238,Consumer behaviour,658.8,"Schiffman, Leon G. and Leslie Lazar Kanuk",25-Jul-16
11239,Economics,330,"Samuelson, Paul A.",25-Jul-16
11240,Financial management,657.48,"Tulsian, P. C.",25-Jul-16
11241,Best of sudhir dhar,808.83,"Dhar, Sudhir",25-Jul-16
11242,Oxford school Atlas,745.03,Oxford,25-Jul-16
11243,Introduction to psychology,150,"Smith, Edward",25-Jul-16
11244,Introduction to psychology,150,"Smith, Edward",25-Jul-16
11245,Introduction to psychology,150,"Smith, Edward",25-Jul-16
11246,Introduction to psychology,150,"Smith, Edward",25-Jul-16
11247,Introduction to psychology,150,"Smith, Edward",25-Jul-16
